State_County,location
MT_Glacier,48.40625_-112.65625
MT_Pondera,48.40625_-112.53125
MT_Pondera,48.40625_-112.46875
MT_Pondera,48.40625_-112.40625
MT_Glacier,48.46875_-112.65625
MT_Glacier,48.46875_-112.59375
MT_Pondera,48.46875_-112.46875
MT_Pondera,48.46875_-112.40625
MT_Glacier,48.53125_-112.59375
MT_Glacier,48.53125_-112.53125
MT_Toole,48.46875_-111.65625
MT_Toole,48.46875_-111.59375
MT_Toole,48.46875_-111.53125
MT_Hill,48.65625_-109.96875
WA_Grant,47.40625_-119.28125
WA_Grant,47.40625_-119.15625
WA_Grant,47.40625_-119.09375
WA_Lincoln,47.46875_-118.90625
WA_Lincoln,47.46875_-118.78125
WA_Lincoln,47.53125_-118.46875
WA_Lincoln,47.53125_-118.40625
WA_Lincoln,47.59375_-118.40625
WA_Lincoln,47.65625_-118.46875
WA_Lincoln,47.59375_-118.03125
WA_Spokane,47.65625_-117.78125
WA_Spokane,47.71875_-117.28125
ID_Kootenai,47.78125_-116.84375
ID_Kootenai,47.78125_-116.78125
MT_Flathead,48.15625_-114.28125
MT_Flathead,48.15625_-114.21875
MT_Pondera,48.28125_-113.15625
MT_Pondera,48.40625_-112.34375
MT_Toole,48.40625_-111.46875
MT_Toole,48.40625_-111.40625
MT_Toole,48.40625_-111.34375
MT_Toole,48.46875_-111.46875
MT_Toole,48.46875_-111.34375
MT_Toole,48.53125_-111.40625
MT_Toole,48.53125_-111.28125
MT_Liberty,48.46875_-111.21875
MT_Liberty,48.53125_-111.21875
MT_Liberty,48.53125_-111.15625
MT_Liberty,48.53125_-111.09375
MT_Liberty,48.53125_-111.03125
MT_Hill,48.59375_-110.59375
MT_Hill,48.59375_-110.53125
MT_Hill,48.59375_-110.21875
MT_Hill,48.65625_-110.03125
MT_Hill,48.65625_-109.90625
MT_Hill,48.65625_-109.84375
MT_Hill,48.65625_-109.78125
MT_Blaine,48.71875_-109.34375
MT_Blaine,48.71875_-109.21875
MT_Blaine,48.71875_-109.15625
MT_Blaine,48.78125_-109.15625
MT_Phillips,48.84375_-108.15625
MT_Phillips,48.84375_-108.09375
MT_Valley,48.96875_-106.53125
MT_Valley,48.96875_-106.46875
MT_Valley,48.96875_-106.40625
MT_Valley,48.96875_-106.34375
MT_Valley,48.96875_-106.21875
MT_Valley,48.96875_-106.15625
MT_Daniels,48.96875_-106.09375
ME_Aroostook,46.84375_-69.78125
WA_Pacific,46.46875_-123.65625
WA_Lewis,46.65625_-123.03125
WA_Lewis,46.71875_-122.65625
WA_Lewis,46.71875_-122.59375
WA_Thurston,46.78125_-122.40625
WA_Kittitas,47.15625_-120.34375
WA_Grant,47.28125_-119.78125
WA_Grant,47.28125_-119.65625
WA_Grant,47.28125_-119.59375
WA_Grant,47.28125_-119.46875
WA_Grant,47.34375_-119.34375
WA_Grant,47.28125_-119.21875
WA_Grant,47.34375_-119.28125
WA_Grant,47.34375_-119.21875
WA_Grant,47.34375_-119.09375
WA_Lincoln,47.46875_-118.53125
WA_Lincoln,47.53125_-118.21875
WA_Lincoln,47.53125_-118.15625
WA_Lincoln,47.53125_-118.03125
WA_Lincoln,47.53125_-117.96875
WA_Lincoln,47.59375_-117.96875
WA_Lincoln,47.65625_-118.03125
WA_Lincoln,47.65625_-117.96875
WA_Lincoln,47.59375_-117.84375
WA_Spokane,47.59375_-117.78125
WA_Spokane,47.59375_-117.71875
ID_Kootenai,47.71875_-116.96875
MT_Pondera,48.28125_-112.84375
MT_Pondera,48.34375_-112.34375
MT_Pondera,48.40625_-112.03125
MT_Toole,48.40625_-111.96875
MT_Toole,48.40625_-111.90625
MT_Toole,48.40625_-111.78125
MT_Toole,48.46875_-111.28125
MT_Hill,48.53125_-110.71875
MT_Hill,48.59375_-110.28125
MT_Hill,48.59375_-110.15625
MT_Hill,48.59375_-110.09375
MT_Hill,48.59375_-109.96875
MT_Hill,48.59375_-109.90625
MT_Hill,48.65625_-109.71875
MT_Hill,48.65625_-109.65625
MT_Hill,48.65625_-109.59375
MT_Hill,48.65625_-109.53125
MT_Blaine,48.65625_-109.40625
MT_Blaine,48.71875_-108.90625
MT_Blaine,48.71875_-108.84375
MT_Phillips,48.78125_-108.21875
MT_Phillips,48.78125_-108.09375
MT_Phillips,48.78125_-108.03125
MT_Phillips,48.84375_-107.53125
MT_Valley,48.90625_-106.46875
MT_Daniels,48.90625_-106.09375
MT_Daniels,48.96875_-106.03125
MT_Daniels,48.96875_-105.96875
MT_Daniels,48.96875_-105.65625
MT_Daniels,48.96875_-105.59375
MT_Daniels,48.96875_-105.53125
WA_Lewis,46.59375_-122.90625
WA_Kittitas,47.03125_-120.96875
WA_Kittitas,47.03125_-120.59375
WA_Kittitas,47.03125_-120.53125
WA_Kittitas,47.09375_-120.65625
WA_Kittitas,47.09375_-120.59375
WA_Kittitas,47.09375_-120.53125
WA_Kittitas,47.15625_-120.21875
WA_Grant,47.21875_-119.90625
WA_Grant,47.21875_-119.84375
WA_Grant,47.21875_-119.78125
WA_Lincoln,47.40625_-118.84375
WA_Lincoln,47.53125_-118.09375
WA_Spokane,47.59375_-117.59375
WA_Spokane,47.59375_-117.53125
MT_Flathead,48.09375_-114.15625
MT_Flathead,48.09375_-114.09375
MT_Flathead,48.15625_-114.09375
MT_Pondera,48.21875_-112.96875
MT_Pondera,48.28125_-112.78125
MT_Pondera,48.34375_-112.21875
MT_Pondera,48.34375_-112.15625
MT_Pondera,48.34375_-111.96875
MT_Pondera,48.28125_-111.84375
MT_Pondera,48.28125_-111.78125
MT_Pondera,48.28125_-111.71875
MT_Pondera,48.34375_-111.84375
MT_Pondera,48.34375_-111.78125
MT_Pondera,48.34375_-111.71875
MT_Toole,48.34375_-111.65625
MT_Toole,48.34375_-111.59375
MT_Toole,48.40625_-111.71875
MT_Toole,48.40625_-111.59375
MT_Toole,48.40625_-111.53125
MT_Liberty,48.46875_-111.09375
MT_Liberty,48.46875_-111.03125
MT_Liberty,48.46875_-110.96875
MT_Liberty,48.46875_-110.78125
MT_Hill,48.46875_-110.53125
MT_Hill,48.46875_-110.46875
MT_Hill,48.53125_-110.46875
MT_Hill,48.53125_-110.34375
MT_Hill,48.53125_-110.28125
MT_Hill,48.59375_-109.84375
MT_Hill,48.59375_-109.78125
MT_Hill,48.59375_-109.71875
MT_Hill,48.59375_-109.65625
MT_Blaine,48.59375_-109.46875
MT_Blaine,48.65625_-109.28125
MT_Blaine,48.65625_-109.21875
MT_Blaine,48.65625_-109.15625
MT_Blaine,48.71875_-108.65625
MT_Blaine,48.71875_-108.59375
MT_Blaine,48.71875_-108.53125
MT_Phillips,48.65625_-108.09375
MT_Phillips,48.65625_-108.03125
MT_Phillips,48.65625_-107.96875
MT_Phillips,48.71875_-108.15625
MT_Phillips,48.71875_-108.09375
MT_Phillips,48.71875_-108.03125
MT_Phillips,48.71875_-107.96875
MT_Phillips,48.78125_-107.96875
MT_Phillips,48.78125_-107.90625
MT_Phillips,48.78125_-107.84375
MT_Phillips,48.78125_-107.59375
MT_Valley,48.84375_-106.90625
MT_Valley,48.90625_-106.40625
MT_Valley,48.90625_-106.34375
MT_Valley,48.90625_-106.28125
MT_Valley,48.90625_-106.15625
MT_Daniels,48.90625_-106.03125
MT_Daniels,48.84375_-105.90625
MT_Daniels,48.84375_-105.84375
MT_Daniels,48.84375_-105.78125
MT_Daniels,48.90625_-105.96875
MT_Daniels,48.90625_-105.90625
MT_Daniels,48.90625_-105.84375
MT_Daniels,48.90625_-105.78125
MT_Daniels,48.96875_-105.90625
MT_Daniels,48.96875_-105.84375
MT_Daniels,48.96875_-105.78125
MT_Daniels,48.90625_-105.46875
MT_Daniels,48.96875_-105.46875
MT_Daniels,48.96875_-105.28125
MT_Daniels,48.96875_-105.15625
MT_Daniels,48.96875_-105.09375
WA_Kittitas,47.15625_-120.09375
WA_Kittitas,47.21875_-120.15625
WA_Kittitas,47.21875_-120.09375
WA_Chelan,47.28125_-120.15625
WA_Chelan,47.28125_-120.09375
WA_Grant,47.15625_-119.96875
WA_Grant,47.15625_-119.90625
WA_Grant,47.15625_-119.84375
WA_Grant,47.21875_-119.71875
WA_Lincoln,47.34375_-118.96875
WA_Lincoln,47.34375_-118.90625
WA_Lincoln,47.28125_-118.78125
WA_Lincoln,47.34375_-118.78125
WA_Lincoln,47.40625_-118.46875
WA_Lincoln,47.46875_-118.09375
WA_Lincoln,47.53125_-117.90625
WA_Lincoln,47.59375_-117.90625
MT_Lake,48.03125_-114.03125
MT_Lake,48.03125_-113.96875
MT_Pondera,48.15625_-112.65625
MT_Pondera,48.28125_-112.34375
MT_Pondera,48.28125_-112.28125
MT_Pondera,48.34375_-111.90625
MT_Toole,48.40625_-111.28125
MT_Liberty,48.40625_-111.21875
MT_Liberty,48.46875_-110.84375
MT_Hill,48.46875_-110.71875
MT_Hill,48.46875_-110.65625
MT_Hill,48.46875_-110.59375
MT_Hill,48.46875_-110.15625
MT_Hill,48.46875_-110.09375
MT_Hill,48.46875_-110.03125
MT_Hill,48.53125_-110.15625
MT_Hill,48.53125_-110.09375
MT_Hill,48.53125_-110.03125
MT_Hill,48.53125_-109.90625
MT_Hill,48.53125_-109.59375
MT_Hill,48.53125_-109.53125
MT_Hill,48.59375_-109.59375
MT_Blaine,48.59375_-109.34375
MT_Blaine,48.59375_-109.28125
MT_Blaine,48.65625_-108.71875
MT_Phillips,48.71875_-107.90625
MT_Phillips,48.71875_-107.84375
MT_Phillips,48.78125_-107.53125
MT_Valley,48.84375_-106.53125
MT_Valley,48.84375_-106.46875
MT_Valley,48.84375_-106.40625
MT_Daniels,48.90625_-105.71875
MT_Daniels,48.90625_-105.59375
MT_Daniels,48.90625_-105.40625
MT_Daniels,48.90625_-105.34375
MT_Sheridan,48.96875_-105.03125
MT_Sheridan,48.96875_-104.96875
MT_Sheridan,48.96875_-104.90625
MT_Sheridan,48.96875_-104.84375
MT_Sheridan,48.96875_-104.78125
MT_Sheridan,48.96875_-104.71875
MT_Sheridan,48.96875_-104.65625
MT_Sheridan,48.96875_-104.59375
MT_Sheridan,48.96875_-104.53125
MT_Sheridan,48.96875_-104.46875
ME_Aroostook,46.53125_-68.65625
WA_Lewis,46.59375_-122.71875
WA_Kittitas,47.03125_-120.46875
WA_Kittitas,47.03125_-120.40625
WA_Kittitas,47.03125_-120.34375
WA_Kittitas,47.09375_-120.40625
WA_Kittitas,47.09375_-120.34375
WA_Kittitas,47.15625_-120.65625
WA_Kittitas,47.15625_-120.59375
WA_Kittitas,47.15625_-120.53125
WA_Kittitas,47.15625_-120.46875
WA_Kittitas,47.09375_-120.21875
WA_Grant,47.15625_-119.78125
WA_Grant,47.15625_-119.71875
WA_Grant,47.15625_-119.65625
WA_Lincoln,47.28125_-118.96875
WA_Lincoln,47.28125_-118.90625
WA_Lincoln,47.28125_-118.84375
WA_Lincoln,47.40625_-118.40625
WA_Lincoln,47.40625_-118.34375
WA_Lincoln,47.40625_-118.03125
WA_Lincoln,47.40625_-117.96875
WA_Lincoln,47.46875_-118.03125
WA_Lincoln,47.46875_-117.96875
WA_Lincoln,47.46875_-117.90625
WA_Lincoln,47.46875_-117.84375
WA_Lincoln,47.53125_-117.84375
WA_Spokane,47.53125_-117.59375
WA_Spokane,47.46875_-117.40625
WA_Spokane,47.53125_-117.40625
MT_Flathead,47.90625_-114.65625
MT_Flathead,47.96875_-114.65625
MT_Pondera,48.28125_-112.03125
MT_Pondera,48.28125_-111.96875
MT_Toole,48.34375_-111.46875
MT_Toole,48.34375_-111.40625
MT_Toole,48.34375_-111.34375
MT_Liberty,48.40625_-110.90625
MT_Liberty,48.40625_-110.84375
MT_Hill,48.40625_-110.40625
MT_Hill,48.40625_-110.34375
MT_Hill,48.40625_-110.28125
MT_Hill,48.40625_-110.21875
MT_Hill,48.40625_-110.15625
MT_Hill,48.46875_-110.40625
MT_Hill,48.46875_-110.28125
MT_Hill,48.46875_-110.21875
MT_Hill,48.53125_-110.21875
MT_Hill,48.53125_-109.84375
MT_Hill,48.53125_-109.78125
MT_Hill,48.53125_-109.71875
MT_Blaine,48.59375_-109.21875
MT_Blaine,48.59375_-109.15625
MT_Blaine,48.59375_-108.90625
MT_Blaine,48.59375_-108.46875
MT_Blaine,48.65625_-108.46875
MT_Phillips,48.71875_-107.59375
MT_Phillips,48.71875_-107.53125
MT_Phillips,48.65625_-107.46875
MT_Phillips,48.65625_-107.40625
MT_Phillips,48.65625_-107.34375
MT_Phillips,48.71875_-107.46875
MT_Phillips,48.71875_-107.40625
MT_Phillips,48.71875_-107.34375
MT_Valley,48.84375_-106.28125
MT_Valley,48.78125_-106.21875
MT_Valley,48.84375_-106.21875
MT_Daniels,48.84375_-106.09375
MT_Daniels,48.84375_-106.03125
MT_Daniels,48.90625_-105.65625
MT_Daniels,48.96875_-105.40625
MT_Daniels,48.96875_-105.34375
MT_Daniels,48.90625_-105.15625
MT_Daniels,48.90625_-105.09375
MT_Sheridan,48.90625_-104.96875
MT_Sheridan,48.90625_-104.90625
MT_Sheridan,48.90625_-104.40625
MT_Sheridan,48.96875_-104.40625
MT_Sheridan,48.90625_-104.34375
MT_Sheridan,48.90625_-104.28125
MT_Sheridan,48.96875_-104.34375
MT_Sheridan,48.96875_-104.28125
MT_Sheridan,48.96875_-104.21875
MT_Sheridan,48.96875_-104.15625
MT_Sheridan,48.96875_-104.09375
ND_Divide,48.96875_-104.03125
ND_Divide,48.96875_-103.96875
ND_Divide,48.96875_-103.90625
ND_Divide,48.96875_-103.84375
ND_Divide,48.96875_-103.78125
ME_Piscataquis,46.53125_-68.84375
WA_Pacific,46.40625_-123.40625
WA_Lewis,46.53125_-122.96875
WA_Kittitas,47.03125_-120.21875
WA_Grant,47.09375_-119.96875
WA_Grant,47.09375_-119.90625
WA_Grant,47.09375_-119.84375
WA_Grant,47.09375_-119.65625
WA_Grant,47.15625_-119.59375
WA_Grant,47.15625_-119.53125
WA_Grant,47.15625_-119.46875
WA_Grant,47.21875_-119.21875
WA_Lincoln,47.28125_-118.53125
WA_Lincoln,47.34375_-118.53125
WA_Lincoln,47.34375_-118.46875
WA_Lincoln,47.34375_-118.34375
WA_Lincoln,47.34375_-118.21875
WA_Spokane,47.46875_-117.78125
WA_Spokane,47.46875_-117.65625
WA_Spokane,47.53125_-117.34375
WA_Spokane,47.53125_-117.28125
MT_Flathead,47.90625_-114.78125
MT_Pondera,48.15625_-112.40625
MT_Pondera,48.15625_-112.34375
MT_Pondera,48.21875_-112.34375
MT_Pondera,48.21875_-112.28125
MT_Toole,48.28125_-111.65625
MT_Toole,48.28125_-111.59375
MT_Liberty,48.34375_-111.09375
MT_Liberty,48.34375_-111.03125
MT_Liberty,48.34375_-110.78125
MT_Hill,48.34375_-110.71875
MT_Hill,48.40625_-110.71875
MT_Hill,48.40625_-110.65625
MT_Hill,48.40625_-110.59375
MT_Hill,48.40625_-110.46875
MT_Hill,48.46875_-109.96875
MT_Hill,48.46875_-109.90625
MT_Hill,48.46875_-109.71875
MT_Hill,48.46875_-109.53125
MT_Blaine,48.46875_-109.46875
MT_Blaine,48.53125_-109.46875
MT_Blaine,48.53125_-109.40625
MT_Blaine,48.53125_-109.34375
MT_Blaine,48.53125_-109.28125
MT_Blaine,48.53125_-109.15625
MT_Blaine,48.59375_-108.84375
MT_Blaine,48.59375_-108.71875
MT_Blaine,48.59375_-108.59375
MT_Blaine,48.59375_-108.53125
MT_Phillips,48.65625_-107.90625
MT_Phillips,48.65625_-107.84375
MT_Phillips,48.71875_-107.21875
MT_Valley,48.78125_-106.46875
MT_Valley,48.78125_-106.40625
MT_Valley,48.78125_-106.34375
MT_Valley,48.78125_-106.28125
MT_Valley,48.78125_-106.03125
MT_Daniels,48.78125_-105.96875
MT_Daniels,48.78125_-105.90625
MT_Daniels,48.84375_-105.71875
MT_Daniels,48.84375_-105.65625
MT_Daniels,48.84375_-105.59375
MT_Daniels,48.84375_-105.53125
MT_Daniels,48.84375_-105.46875
MT_Daniels,48.84375_-105.40625
MT_Daniels,48.84375_-105.34375
MT_Daniels,48.84375_-105.28125
MT_Daniels,48.84375_-105.21875
MT_Daniels,48.84375_-105.15625
MT_Sheridan,48.90625_-104.84375
MT_Sheridan,48.90625_-104.78125
MT_Sheridan,48.90625_-104.71875
MT_Sheridan,48.84375_-104.65625
MT_Sheridan,48.90625_-104.65625
MT_Sheridan,48.90625_-104.59375
MT_Sheridan,48.90625_-104.46875
MT_Sheridan,48.90625_-104.21875
MT_Sheridan,48.90625_-104.15625
ND_Divide,48.96875_-103.71875
ND_Divide,48.96875_-103.65625
ND_Divide,48.96875_-103.59375
ND_Divide,48.96875_-103.53125
ND_Divide,48.96875_-103.46875
ND_Divide,48.96875_-103.40625
ND_Divide,48.90625_-103.34375
ND_Divide,48.90625_-103.28125
ND_Divide,48.96875_-103.34375
ND_Divide,48.96875_-103.28125
ND_Divide,48.96875_-103.21875
ND_Divide,48.96875_-103.15625
ND_Divide,48.96875_-103.09375
ND_Divide,48.96875_-103.03125
ME_Aroostook,46.40625_-68.53125
ME_Aroostook,46.28125_-67.90625
WA_Wahkiakum,46.34375_-123.65625
WA_Lewis,46.40625_-123.28125
WA_Lewis,46.46875_-122.84375
WA_Lewis,46.53125_-122.71875
WA_Kittitas,46.96875_-120.46875
WA_Kittitas,46.96875_-120.40625
WA_Kittitas,46.96875_-120.34375
WA_Kittitas,46.96875_-120.28125
WA_Grant,47.09375_-119.78125
WA_Grant,47.09375_-119.71875
WA_Grant,47.21875_-119.03125
WA_Lincoln,47.28125_-118.71875
WA_Lincoln,47.28125_-118.65625
WA_Lincoln,47.28125_-118.59375
WA_Lincoln,47.34375_-118.15625
WA_Lincoln,47.34375_-118.03125
WA_Spokane,47.46875_-117.53125
MT_Lake,47.90625_-114.46875
MT_Pondera,48.15625_-112.46875
MT_Pondera,48.21875_-111.96875
MT_Pondera,48.21875_-111.90625
MT_Pondera,48.21875_-111.78125
MT_Toole,48.28125_-111.53125
MT_Toole,48.28125_-111.46875
MT_Toole,48.28125_-111.40625
MT_Toole,48.28125_-111.34375
MT_Toole,48.28125_-111.28125
MT_Liberty,48.34375_-110.96875
MT_Liberty,48.34375_-110.90625
MT_Hill,48.46875_-109.65625
MT_Hill,48.46875_-109.59375
MT_Blaine,48.46875_-109.40625
MT_Blaine,48.46875_-109.28125
MT_Blaine,48.46875_-109.15625
MT_Blaine,48.46875_-109.09375
MT_Blaine,48.53125_-109.09375
MT_Blaine,48.53125_-109.03125
MT_Blaine,48.53125_-108.96875
MT_Blaine,48.53125_-108.90625
MT_Blaine,48.59375_-108.34375
MT_Phillips,48.59375_-108.28125
MT_Valley,48.71875_-106.53125
MT_Daniels,48.78125_-105.84375
MT_Daniels,48.84375_-105.09375
MT_Sheridan,48.84375_-105.03125
MT_Sheridan,48.84375_-104.78125
MT_Sheridan,48.84375_-104.71875
MT_Sheridan,48.90625_-104.09375
ND_Divide,48.90625_-104.03125
ND_Divide,48.90625_-103.96875
ND_Divide,48.90625_-103.90625
ND_Divide,48.90625_-103.78125
ND_Divide,48.90625_-103.71875
ND_Divide,48.90625_-103.65625
ND_Divide,48.90625_-103.53125
ND_Divide,48.90625_-102.96875
ND_Divide,48.96875_-102.96875
ND_Burke,48.96875_-102.90625
ND_Burke,48.96875_-102.65625
ND_Burke,48.96875_-102.59375
ND_Burke,48.96875_-102.46875
ND_Burke,48.96875_-102.40625
ND_Burke,48.96875_-102.34375
ME_Aroostook,46.21875_-67.84375
ME_Aroostook,46.21875_-67.78125
WA_Lewis,46.53125_-122.59375
WA_Kittitas,46.90625_-120.46875
WA_Grant,47.03125_-119.84375
WA_Grant,47.03125_-119.78125
WA_Grant,47.03125_-119.71875
WA_Grant,47.09375_-119.53125
WA_Grant,47.09375_-119.40625
WA_Grant,47.15625_-119.40625
WA_Grant,47.15625_-119.21875
WA_Grant,47.15625_-119.15625
WA_Grant,47.15625_-119.09375
WA_Grant,47.15625_-119.03125
WA_Adams,47.21875_-118.84375
WA_Adams,47.21875_-118.71875
WA_Lincoln,47.28125_-118.46875
WA_Lincoln,47.34375_-117.96875
WA_Spokane,47.46875_-117.34375
WA_Spokane,47.46875_-117.21875
WA_Spokane,47.46875_-117.15625
WA_Spokane,47.46875_-117.09375
MT_Teton,48.09375_-112.71875
MT_Pondera,48.15625_-112.28125
MT_Pondera,48.21875_-111.71875
MT_Liberty,48.28125_-111.21875
MT_Hill,48.34375_-110.59375
MT_Hill,48.34375_-110.53125
MT_Hill,48.34375_-110.46875
MT_Hill,48.40625_-109.96875
MT_Hill,48.40625_-109.90625
MT_Hill,48.40625_-109.78125
MT_Blaine,48.53125_-108.71875
MT_Phillips,48.59375_-108.03125
MT_Phillips,48.59375_-107.96875
MT_Phillips,48.59375_-107.71875
MT_Valley,48.71875_-106.34375
MT_Daniels,48.78125_-105.78125
MT_Daniels,48.78125_-105.71875
MT_Daniels,48.78125_-105.65625
MT_Daniels,48.78125_-105.59375
MT_Daniels,48.78125_-105.53125
MT_Daniels,48.78125_-105.46875
MT_Daniels,48.78125_-105.40625
MT_Daniels,48.78125_-105.34375
MT_Daniels,48.78125_-105.28125
MT_Daniels,48.78125_-105.21875
MT_Daniels,48.78125_-105.09375
MT_Sheridan,48.84375_-104.34375
MT_Sheridan,48.84375_-104.28125
MT_Sheridan,48.84375_-104.21875
MT_Sheridan,48.84375_-104.15625
ND_Divide,48.90625_-103.59375
ND_Divide,48.90625_-103.46875
ND_Divide,48.90625_-103.40625
ND_Divide,48.90625_-103.21875
ND_Divide,48.90625_-103.09375
ND_Burke,48.96875_-102.21875
ND_Burke,48.96875_-102.15625
ND_Burke,48.96875_-102.09375
ND_Renville,48.96875_-101.96875
ND_Renville,48.96875_-101.84375
ND_Renville,48.96875_-101.78125
ND_Renville,48.96875_-101.71875
ND_Renville,48.96875_-101.65625
ND_Renville,48.96875_-101.59375
ND_Renville,48.96875_-101.53125
ND_Bottineau,48.96875_-101.46875
MT_Teton,48.09375_-112.21875
MT_Pondera,48.09375_-112.15625
MT_Pondera,48.09375_-112.09375
MT_Pondera,48.09375_-112.03125
MT_Pondera,48.09375_-111.96875
MT_Pondera,48.15625_-112.15625
MT_Pondera,48.15625_-112.09375
MT_Pondera,48.15625_-112.03125
MT_Pondera,48.15625_-111.96875
MT_Pondera,48.21875_-112.09375
MT_Pondera,48.15625_-111.84375
MT_Pondera,48.21875_-111.84375
MT_Hill,48.34375_-110.40625
MT_Hill,48.34375_-110.34375
MT_Hill,48.34375_-110.28125
MT_Hill,48.34375_-110.21875
MT_Valley,48.71875_-106.28125
MT_Valley,48.71875_-106.21875
MT_Valley,48.71875_-106.15625
MT_Valley,48.71875_-106.09375
MT_Valley,48.78125_-106.15625
MT_Valley,48.78125_-106.09375
MT_Valley,48.84375_-106.15625
MT_Sheridan,48.78125_-104.46875
MT_Sheridan,48.78125_-104.40625
MT_Sheridan,48.78125_-104.34375
MT_Sheridan,48.84375_-104.40625
ND_Burke,48.90625_-102.78125
ND_Burke,48.90625_-102.71875
ND_Burke,48.96875_-102.78125
ID_Kootenai,47.46875_-117.03125
MT_Sanders,47.78125_-115.03125
MT_Toole,48.21875_-111.59375
MT_Liberty,48.28125_-110.78125
MT_Hill,48.34375_-110.03125
MT_Hill,48.40625_-110.03125
MT_Blaine,48.40625_-109.40625
MT_Blaine,48.40625_-109.34375
MT_Blaine,48.40625_-109.21875
MT_Blaine,48.46875_-109.34375
MT_Blaine,48.46875_-109.21875
MT_Blaine,48.53125_-109.21875
MT_Blaine,48.53125_-108.46875
MT_Valley,48.65625_-106.53125
MT_Valley,48.65625_-106.46875
MT_Valley,48.65625_-106.40625
MT_Valley,48.71875_-106.46875
MT_Valley,48.71875_-106.40625
MT_Valley,48.71875_-106.03125
MT_Sheridan,48.84375_-104.53125
MT_Sheridan,48.84375_-104.09375
ND_Divide,48.84375_-104.03125
ND_Divide,48.84375_-103.96875
ND_Burke,48.90625_-102.65625
ND_Renville,48.96875_-101.90625
WA_Wahkiakum,46.28125_-123.53125
WA_Lewis,46.40625_-122.96875
WA_Kittitas,46.90625_-120.40625
WA_Kittitas,46.90625_-120.34375
WA_Kittitas,46.90625_-120.28125
WA_Kittitas,46.96875_-120.03125
WA_Grant,46.96875_-119.90625
WA_Grant,47.03125_-119.59375
WA_Adams,47.21875_-118.59375
WA_Adams,47.21875_-118.53125
WA_Lincoln,47.28125_-118.15625
WA_Lincoln,47.28125_-118.09375
WA_Lincoln,47.28125_-118.03125
WA_Spokane,47.40625_-117.46875
WA_Spokane,47.34375_-117.46875
WA_Spokane,47.34375_-117.40625
WA_Spokane,47.40625_-117.34375
WA_Spokane,47.40625_-117.28125
WA_Spokane,47.40625_-117.09375
MT_Flathead,47.96875_-113.40625
MT_Flathead,47.96875_-113.28125
MT_Teton,48.09375_-112.46875
MT_Pondera,48.15625_-111.90625
MT_Pondera,48.15625_-111.78125
MT_Pondera,48.15625_-111.71875
MT_Toole,48.21875_-111.34375
MT_Liberty,48.21875_-111.28125
MT_Liberty,48.21875_-111.21875
MT_Liberty,48.21875_-111.15625
MT_Liberty,48.21875_-110.96875
MT_Liberty,48.21875_-110.90625
MT_Liberty,48.21875_-110.84375
MT_Liberty,48.28125_-111.09375
MT_Liberty,48.28125_-110.90625
MT_Liberty,48.28125_-110.84375
MT_Hill,48.28125_-110.65625
MT_Hill,48.34375_-110.15625
MT_Hill,48.34375_-109.96875
MT_Hill,48.40625_-109.59375
MT_Blaine,48.46875_-108.90625
MT_Blaine,48.46875_-108.65625
MT_Phillips,48.53125_-108.09375
MT_Phillips,48.53125_-108.03125
MT_Phillips,48.53125_-107.96875
MT_Phillips,48.53125_-107.90625
MT_Valley,48.65625_-106.34375
MT_Daniels,48.71875_-105.96875
MT_Daniels,48.71875_-105.90625
MT_Daniels,48.71875_-105.78125
MT_Daniels,48.71875_-105.71875
MT_Daniels,48.71875_-105.59375
MT_Daniels,48.71875_-105.53125
MT_Daniels,48.71875_-105.28125
MT_Sheridan,48.78125_-104.84375
MT_Sheridan,48.78125_-104.78125
MT_Sheridan,48.78125_-104.71875
ND_Divide,48.84375_-103.90625
ND_Divide,48.84375_-103.53125
ND_Divide,48.84375_-103.46875
ND_Divide,48.84375_-103.40625
ND_Divide,48.84375_-103.09375
ND_Divide,48.84375_-103.03125
ND_Divide,48.84375_-102.96875
ND_Burke,48.84375_-102.90625
ND_Burke,48.84375_-102.84375
ND_Burke,48.84375_-102.78125
ND_Burke,48.84375_-102.71875
ND_Divide,48.90625_-103.03125
ND_Burke,48.90625_-102.84375
ND_Burke,48.90625_-102.59375
ND_Burke,48.90625_-102.53125
ND_Burke,48.90625_-102.46875
ND_Burke,48.90625_-102.40625
ND_Burke,48.90625_-102.34375
ND_Burke,48.90625_-102.28125
ND_Burke,48.96875_-102.28125
ND_Burke,48.90625_-102.21875
ND_Burke,48.90625_-102.15625
ND_Renville,48.90625_-101.96875
ND_Bottineau,48.90625_-101.40625
ND_Bottineau,48.90625_-101.34375
ND_Bottineau,48.96875_-101.40625
ND_Bottineau,48.96875_-101.34375
ND_Bottineau,48.96875_-101.09375
ND_Bottineau,48.96875_-101.03125
ND_Bottineau,48.96875_-100.96875
ND_Bottineau,48.96875_-100.90625
ND_Bottineau,48.96875_-100.84375
ND_Bottineau,48.96875_-100.65625
ND_Bottineau,48.96875_-100.53125
ME_Aroostook,46.15625_-67.84375
WA_Cowlitz,46.34375_-123.15625
WA_Yakima,46.78125_-120.84375
WA_Kittitas,46.90625_-120.21875
WA_Kittitas,46.90625_-120.09375
WA_Grant,46.90625_-119.84375
WA_Grant,46.96875_-119.84375
WA_Grant,46.96875_-119.78125
WA_Grant,46.96875_-119.71875
WA_Grant,47.03125_-119.53125
WA_Grant,47.09375_-119.15625
